Source,Target,Weight,Lon,Lat
RIC,IAD,856,-82.5302254,40.776322
MSP,BOS,856,-93.22092805,44.87801905
BKL,LUK,857,-81.68113241,41.5188169
TLH,CLT,858,-84.35700873,30.40016355
CHA,DCA,858,-85.20163697,35.0323918
ANC,CDV,858,-77.75,-9.5
LGA,IND,859,-8.455050948,37.13258125
EWR,DAY,859,-74.17725485,40.68906405
MSP,SJU,859,-93.22092805,44.87801905
RNO,IAH,860,-119.7733319,39.4986462
LGA,GRR,860,-8.455050948,37.13258125
ORD,CHA,860,-87.90932141,41.9779849
MSP,MLI,860,-93.22092805,44.87801905
DCA,PHX,860,-117.9199499,33.8063981
TUL,SFB,861,37.3690909,53.9570701
LGA,CLT,861,-8.455050948,37.13258125
BOS,SYR,861,-71.01340799,42.3630236
FCA,DEN,862,23.3952287,47.2002551
ORD,BUF,862,-87.90932141,41.9779849
TER,BOS,862,-128.5995482,54.5172715
MCI,YYZ,862,11.39867725,47.26927505
BNA,LGA,863,-86.68308703,36.11958985
SDF,DCA,863,-85.73540756,38.1716962
SJU,DTW,865,-65.99743037,18.44319945
NAS,BOS,865,-77.47012287,25.03933675
STL,DEN,865,168.2936808,-45.7255555
DRO,DEN,866,10.9111105,45.961471
CLT,TLH,867,-80.94574352,35.21074145
FLL,SFO,867,-80.15099673,26.072017
CRW,DCA,868,-81.59421222,38.3727055
CRW,IAH,868,-81.59421222,38.3727055
MAD,SJU,868,-83.3937233,39.8868227
GCM,EWR,869,-81.35854364,19.29262115
MHT,LGA,869,43.292241,14.337008
EWR,XNA,869,-74.17725485,40.68906405
MSP,FWA,869,-93.22092805,44.87801905
MSP,SJD,870,-93.22092805,44.87801905
EVV,CLT,871,-87.52968396,38.04188775
TLH,FLL,872,-84.35700873,30.40016355
PHL,DTW,872,-75.23521279,39.875018
ICT,IAH,872,73.0651511,33.6938118
RDU,RSW,872,-78.78723822,35.88036145
LUK,BKL,874,15.118027,50.524777
SFB,RIC,874,-81.24329603,28.7754331
CLT,DEN,874,-80.94574352,35.21074145
PUJ,RDU,875,23.0942294,45.5143154
ORD,ALB,875,-87.90932141,41.9779849
DEN,SUN,875,-104.985798,39.740959
STL,ORD,876,168.2936808,-45.7255555
SFO,GDL,876,95.48990319,65.2729258
RDU,SFB,877,-78.78723822,35.88036145
VEL,DEN,877,74.0350957,18.8135193
FLL,LGA,877,-80.15099673,26.072017
SJU,VQS,878,-65.99743037,18.44319945
PHL,CLE,878,-75.23521279,39.875018
ORD,COS,879,-87.90932141,41.9779849
EIS,SJU,880,14.8288127,46.6640631
TPA,SAN,880,-82.53492762,27.9791649
ATL,JAN,881,-75.0000086,10.7500084
SAV,CVG,881,-3.522476,58.5953788
RSW,RDU,881,-81.75880563,26.53294975
BNA,OKC,881,-86.68308703,36.11958985
ICT,ORD,882,73.0651511,33.6938118
GSO,ORD,882,-79.9435685,36.1031477
ANC,FAI,882,-77.75,-9.5
ORD,CLT,883,-87.90932141,41.9779849
PIE,MLI,883,7.923549,45.060735
DEN,MSO,883,-104.985798,39.740959
ORD,FAR,884,-87.90932141,41.9779849
SAV,LGA,884,-3.522476,58.5953788
MEM,YYZ,884,-89.97689467,35.04625645
SAP,EWR,885,0.3388971,48.8944143
DCA,MYR,885,-117.9199499,33.8063981
EWR,YUL,885,-74.17725485,40.68906405
LGB,FLL,885,-118.1534124,33.81683295
CYS,DFW,885,-104.8088246,41.1562943
PSP,LAX,885,-116.5096391,33.83029665
PIT,SFB,887,-80.23702449,40.49178275
MBS,MSP,887,-84.08284957,43.53579615
LAS,LHR,887,0.3098676,43.4697786
MSO,SLC,888,-87.90793615,43.04576595
JAX,IAH,889,3.6168847,45.1683631
CVG,SAV,889,-84.66516173,39.04990715
AUS,CVG,889,-97.66500964,30.19348925
MEM,LGA,890,-89.97689467,35.04625645
AVL,EWR,890,-82.54088095,35.4364233
IAD,YUL,890,-77.45342298,38.95226625
COU,DEN,890,-92.2198931,38.8168307
YYC,ORD,891,-114.0105723,51.120751
GRR,MIA,891,-85.5348824,42.8766147
RSW,SLC,891,-81.75880563,26.53294975
ORD,NRT,891,-87.90932141,41.9779849
SAV,EWR,892,-3.522476,58.5953788
DEN,JMS,892,-104.985798,39.740959
BWI,NAS,892,-76.67104838,39.17452575
RAR,LAX,892,-159.805678,-21.20172235
MCO,YHZ,893,-81.3094431,28.41290355
SFB,BIS,894,-81.24329603,28.7754331
ROC,ORD,894,1.4408482,44.8655853
ORD,HSV,894,-87.90932141,41.9779849
PLS,PHL,894,-72.26888419,21.77415335
CMH,ORD,894,-82.89304061,39.99705605
XNA,DEN,894,-94.30256159,36.2797478
DFW,TPA,894,-97.04652205,32.89651945
KRK,ORD,894,14.54966811,45.09019545
AMS,MIA,894,4.74148741,52.3264009
SAL,EWR,895,-0.1195972,43.0284702
SAT,GDL,895,-7.669948126,40.77782635
DCA,XNA,895,-117.9199499,33.8063981
GRR,IAD,895,-85.5348824,42.8766147
LAX,SJD,896,-118.4213763,33.94216755
IAD,ATL,897,-77.45342298,38.95226625
MKE,ORD,898,-87.89722766,42.9465423
DEN,HDN,898,-104.985798,39.740959
GJT,DEN,899,-108.5244492,39.1234158
ORD,COS,899,-87.90932141,41.9779849
IFP,MSP,899,-114.5593333,35.1546111
IND,MBJ,899,-86.1746933,40.3270127
LIT,MCO,900,23.7499997,55.3500003
ORD,ANC,900,-87.90932141,41.9779849
LAX,HDN,900,-118.4213763,33.94216755
SFO,EGE,900,95.48990319,65.2729258
SFB,AMS,900,-81.24329603,28.7754331
LGA,CAE,901,-8.455050948,37.13258125
ORD,LIT,901,-87.90932141,41.9779849
DEN,GSP,901,-104.985798,39.740959
DEN,FCA,902,-104.985798,39.740959
PVD,EWR,902,-71.42858822,41.72243995
ORD,IND,902,-87.90932141,41.9779849
BWI,SEA,902,-76.67104838,39.17452575
CLE,MCO,902,-84.1566341,39.0678155
CTG,JFK,902,-75.51312658,10.4424567
IAH,GCM,903,-95.33220235,29.9839236
DTW,BHM,903,-83.35297538,42.2056991
MEM,LGA,903,-89.97689467,35.04625645
ADQ,ANC,903,88.1699114,26.5767327
HNL,OGG,904,-157.9184068,21.3217144
PHL,RDU,906,-75.23521279,39.875018
IMT,MSP,906,10.51112607,43.8461091
CLT,EWR,907,-80.94574352,35.21074145
ORD,CID,907,-87.90932141,41.9779849
GYD,JFK,908,50.04921187,40.47226865
JFK,DAB,909,-73.77937337,40.6429479
CHS,ORD,909,-80.03946503,32.89929845
AZA,YYC,909,-63.2896131,6.2642434
LAS,YQR,909,0.3098676,43.4697786
ROC,IAD,910,1.4408482,44.8655853
LHR,LAS,910,-0.459082142,51.4677705
LAX,RAR,910,-118.4213763,33.94216755
ORD,SGF,911,-87.90932141,41.9779849
DTW,HSV,911,-83.35297538,42.2056991
SDF,DTW,912,-85.73540756,38.1716962
LAX,SMF,913,-118.4213763,33.94216755
DFW,LFT,913,-97.04652205,32.89651945
SEA,SLC,913,-122.3080159,47.4475673
ANC,DLG,914,-77.75,-9.5
SYR,IAD,914,-76.11914451,43.1141752
PIT,BOS,915,-80.23702449,40.49178275
LGA,BHM,916,-8.455050948,37.13258125
RDU,DCA,916,-78.78723822,35.88036145
ELH,ATL,916,-76.6817563,25.47674915
BOS,PHL,916,-71.01340799,42.3630236
ROC,DTW,916,1.4408482,44.8655853
DTW,GRR,917,-83.35297538,42.2056991
IND,JFK,917,-86.1746933,40.3270127
IND,LGA,918,-86.1746933,40.3270127
IAH,ICT,918,-95.33220235,29.9839236
IAD,CMH,918,-77.45342298,38.95226625
GSP,DEN,918,-82.21722846,34.8954456
MDW,DGO,919,16.38565411,48.2020489
LAX,OKC,919,-118.4213763,33.94216755
YEG,MCO,919,-113.5888024,53.30873035
YOW,TPA,920,-75.65998656,45.31596955
CHA,PIE,922,-85.20163697,35.0323918
RIC,SFB,922,-82.5302254,40.776322
OGG,HNL,922,-156.4328645,20.89527825
ORD,LIT,922,-87.90932141,41.9779849
HOU,MBJ,922,-95.27692609,29.64714905
STX,SJU,923,-64.8059209,17.69997805
ORD,ROC,923,-87.90932141,41.9779849
RIC,BOS,923,-82.5302254,40.776322
DEN,COU,923,-104.985798,39.740959
LIT,SFB,924,23.7499997,55.3500003
ORD,PHL,924,-87.90932141,41.9779849
CMH,JFK,924,-82.89304061,39.99705605
DEN,SBA,925,-104.985798,39.740959
MSP,STL,925,-93.22092805,44.87801905
FRA,SJU,925,8.524938152,50.0229437
BUD,JFK,925,19.25351003,47.43527295
DTW,IAD,926,-83.35297538,42.2056991
PNS,DCA,926,-87.18808593,30.4725975
IAD,STL,926,-77.45342298,38.95226625
PHL,CVG,927,-75.23521279,39.875018
ORD,GSO,928,-87.90932141,41.9779849
LAX,PRC,929,-118.4213763,33.94216755
BOI,RNO,929,18.5161494,45.9692795
MDW,OKC,929,16.38565411,48.2020489
SFB,TUL,930,-81.24329603,28.7754331
LIT,ORD,930,23.7499997,55.3500003
ORD,PAH,930,-87.90932141,41.9779849
SFB,PIT,931,-81.24329603,28.7754331
ORF,LGA,931,-76.2022963,36.8946697
BIL,DEN,931,37.5837615,50.7080119
ROC,EWR,931,1.4408482,44.8655853
CRW,ORD,931,-81.59421222,38.3727055
LFT,MCO,931,-91.98991066,30.2031617
LAS,YXE,931,0.3098676,43.4697786
CLT,CVG,933,-80.94574352,35.21074145
BUF,IAD,933,-78.7307523,42.9402016
CHA,DTW,933,-85.20163697,35.0323918
FSD,PIE,934,-96.74120958,43.58269775
MAF,IAH,934,-89.9164859,30.02202885
ANC,RDB,934,-77.75,-9.5
ZRH,MCO,934,8.55282518,47.46379335
DGO,LAX,935,-104.5339205,24.1263013
SAT,LAS,935,-7.669948126,40.77782635
CVG,JFK,935,-84.66516173,39.04990715
EWR,SDF,935,-74.17725485,40.68906405
SDF,DTW,936,-85.73540756,38.1716962
HRL,ORD,936,-97.65348464,26.23111485
PHL,MEX,936,-75.23521279,39.875018
RIC,JFK,936,-82.5302254,40.776322
MIA,PAP,936,-84.2236524,40.0580258
LAX,FCO,936,-118.4213763,33.94216755
YYZ,MEM,936,-79.62912913,43.678524
FAT,MLM,937,-119.7197446,36.776006
ORD,CHS,937,-87.90932141,41.9779849
STL,PBI,937,168.2936808,-45.7255555
LAX,PSP,937,-118.4213763,33.94216755
DCA,JAX,938,-117.9199499,33.8063981
MBJ,HOU,939,-77.9138874,18.50292595
ORD,NAS,939,-87.90932141,41.9779849
CLT,ORD,940,-80.94574352,35.21074145
BOS,PUJ,941,-71.01340799,42.3630236
PIE,CHA,942,7.923549,45.060735
DTW,PBI,942,-83.35297538,42.2056991
OAK,DTW,942,-122.2170744,37.7221623
ALB,ORD,942,-73.79855564,42.74801595
CLT,EVV,943,-80.94574352,35.21074145
HOU,DFW,943,-95.27692609,29.64714905
ORD,MSN,943,-87.90932141,41.9779849
ABQ,LAS,944,-106.6509851,35.0841034
IAH,HSV,944,-95.33220235,29.9839236
CUN,RDU,944,-74.1666756,5.0000086
DTW,PHX,945,-83.35297538,42.2056991
LAX,RUH,945,-118.4213763,33.94216755
SAV,BWI,946,-3.522476,58.5953788
FAR,ORD,946,-7.931936617,37.0537571
LIT,ORD,946,23.7499997,55.3500003
EWR,ALB,946,-74.17725485,40.68906405
MAF,DEN,946,-89.9164859,30.02202885
MIA,PUJ,946,-84.2236524,40.0580258
PIE,IAG,947,7.923549,45.060735
IAD,TYS,947,-77.45342298,38.95226625
MDW,SJD,947,16.38565411,48.2020489
MHH,PBI,947,9.8076674,52.3863448
PHX,FLL,948,-112.0094218,33.43290795
DEN,YYC,948,-104.985798,39.740959
FLL,PIT,948,-80.15099673,26.072017
SUN,SFO,948,114.0285584,22.33183425
DEN,LNK,949,-104.985798,39.740959
IAH,CRP,949,-95.33220235,29.9839236
DFW,PUJ,949,-97.04652205,32.89651945
DAB,JFK,949,-81.05426943,29.1816439
DEN,LGB,949,-104.985798,39.740959
PDX,MEX,949,-122.5927798,45.5871326
PPT,HNL,950,20.9960748,43.61422805
EWR,SAV,950,-74.17725485,40.68906405
YYC,PDX,950,-114.0105723,51.120751
EWR,GRR,951,-74.17725485,40.68906405
CUN,CVG,951,-74.1666756,5.0000086
CLE,IAD,951,-84.1566341,39.0678155
EGE,SFO,951,25.52576008,37.6627595
BUF,RSW,951,-78.7307523,42.9402016
JFK,CMH,952,-73.77937337,40.6429479
PSC,SFO,952,-122.6868266,45.5109662
LAX,SEA,952,-118.4213763,33.94216755
BHM,DTW,953,-86.75154127,33.5635078
DSM,ORD,954,-93.65927182,41.534256
DEN,FAR,954,-104.985798,39.740959
SKB,ATL,954,78.5755313,27.0861137
BNA,ORD,954,-86.68308703,36.11958985
MCO,BWI,955,-81.3094431,28.41290355
CRP,IAH,956,-97.50657535,27.7702374
LAS,JFK,956,0.3098676,43.4697786
BGI,BOS,956,-59.48794598,13.0772788
BTV,DTW,956,9.7499395,47.4721844
DFW,RSW,956,-97.04652205,32.89651945
MEM,SFB,957,-89.97689467,35.04625645
PDX,PSP,957,-122.5927798,45.5871326
DTW,SDF,958,-83.35297538,42.2056991
BED,MCO,958,69.8997711,22.432375
PGA,PGA,958,-68.09334236,-38.9103098
BUF,EWR,958,-78.7307523,42.9402016
EWR,BUF,959,-74.17725485,40.68906405
MSP,BNA,959,-93.22092805,44.87801905
MSY,MSP,959,-90.26430439,29.99420015
CZM,MSP,959,106.694189,20.8562721
AVL,ATL,960,-82.54088095,35.4364233
ORD,PUJ,960,-87.90932141,41.9779849
DEN,BZE,960,-104.985798,39.740959
MTJ,EWR,960,-8.628858515,38.74502535
LAS,ABQ,961,0.3098676,43.4697786
JFK,CVG,961,-73.77937337,40.6429479
IAH,COS,961,-95.33220235,29.9839236
SMF,MSY,961,-121.5903703,38.68722345
YOW,DTW,962,-75.65998656,45.31596955
LGA,CVG,962,-8.455050948,37.13258125
MBJ,FLL,962,-77.9138874,18.50292595
MLI,PIE,963,-90.50943186,41.446846
FLL,PHX,963,-80.15099673,26.072017
ORD,BNA,963,-87.90932141,41.9779849
ORD,CID,963,-87.90932141,41.9779849
PRC,LAX,963,104.999927,35.000074
ORD,YUL,964,-87.90932141,41.9779849
ROA,CLT,964,-3.9284274,41.6966212
LAN,ORD,964,3.620686,49.564665
BWI,SMF,964,-76.67104838,39.17452575
YYZ,MCI,964,-79.62912913,43.678524
XNA,DCA,965,-94.30256159,36.2797478
ORD,BTV,965,-87.90932141,41.9779849
DEN,XNA,965,-104.985798,39.740959
MSP,AZO,965,-93.22092805,44.87801905
RDU,AUS,966,-78.78723822,35.88036145
DTW,PHL,966,-83.35297538,42.2056991
IAH,MOB,966,-95.33220235,29.9839236
IAD,BBU,967,-77.45342298,38.95226625
DFW,ORD,967,-97.04652205,32.89651945
PSP,YEG,967,-116.5096391,33.83029665
DEN,HYS,967,-104.985798,39.740959
MLI,MSP,967,-90.50943186,41.446846
LAS,ORF,968,0.3098676,43.4697786
MKE,YYZ,968,-87.89722766,42.9465423
TPA,PNS,969,-82.53492762,27.9791649
DAY,DTW,969,66.2196554,33.725113
CLT,GDL,970,-80.94574352,35.21074145
OMA,DTW,971,57.0036901,21.0000287
FLL,DTW,972,-80.15099673,26.072017
MCO,MDE,973,-81.3094431,28.41290355
PBI,STL,973,99.6044376,13.0692869
DSM,ORD,973,-93.65927182,41.534256
KEF,PIT,973,-22.62658374,63.98486065
POS,EWR,975,45.3971962,39.6406213
LAX,BWI,975,-118.4213763,33.94216755
BWI,RDU,975,-76.67104838,39.17452575
OKC,LAS,975,-97.60534425,35.3848053
ORF,LAS,975,-76.2022963,36.8946697
ROC,ORD,975,1.4408482,44.8655853
BOS,MEX,975,-71.01340799,42.3630236
IAD,ALB,976,-77.45342298,38.95226625
SLC,RSW,976,-111.9798985,40.7900661
ORF,FLL,977,-76.2022963,36.8946697
PWM,CLT,977,-70.31441956,43.6461777
DCA,SDF,977,-117.9199499,33.8063981
MCO,BNA,977,-81.3094431,28.41290355
MSP,MSY,977,-93.22092805,44.87801905
SMF,BWI,977,-121.5903703,38.68722345
FWA,MSP,978,13.236548,10.571943
STS,LAX,978,-8.453010683,41.31116815
MSP,MZT,978,-93.22092805,44.87801905
MCO,SAP,979,-81.3094431,28.41290355
IAH,HRL,979,-95.33220235,29.9839236
MEX,PDX,979,-99.6899716,19.4839446
SAV,IAH,980,-3.522476,58.5953788
MCO,YEG,980,-81.3094431,28.41290355
ORD,SYR,981,-87.90932141,41.9779849
DEN,ELP,981,-104.985798,39.740959
LAS,SBN,982,0.3098676,43.4697786
TPA,GSO,982,-82.53492762,27.9791649
CVG,DCA,982,-84.66516173,39.04990715
SGF,ORD,982,-93.38891406,37.24298375
BTV,ORD,982,9.7499395,47.4721844
LGA,SAV,982,-8.455050948,37.13258125
MIA,SMR,983,-84.2236524,40.0580258
SJU,SBH,984,-65.99743037,18.44319945
BHM,IAH,984,-86.75154127,33.5635078
DEN,XNA,984,-104.985798,39.740959
HDN,DEN,984,-107.220936,40.4844693
ROC,EWR,985,1.4408482,44.8655853
ORD,SDF,985,-87.90932141,41.9779849
DSM,ORD,985,-93.65927182,41.534256
BNA,MCO,985,-86.68308703,36.11958985
MEX,BOS,985,-99.6899716,19.4839446
JAX,STL,986,3.6168847,45.1683631
IAD,PDX,987,-77.45342298,38.95226625
BWI,SAV,987,-76.67104838,39.17452575
FLL,LGB,987,-80.15099673,26.072017
IAD,JFK,987,-77.45342298,38.95226625
COS,IAH,987,-81.9271441,40.2905684
PNS,TPA,988,-87.18808593,30.4725975
CHO,LGA,988,-77.0000086,6.0000085
FNT,FLL,988,10.17083081,48.95202135
BTR,CLT,988,106.4690447,10.1245254
BOS,BGI,988,-71.01340799,42.3630236
RDU,BWI,989,-78.78723822,35.88036145
ROA,ATL,990,-3.9284274,41.6966212
MMH,SFO,990,-118.8417129,37.62547265
SFO,OMA,990,95.48990319,65.2729258
BNA,TUP,991,-86.68308703,36.11958985
ORD,MLI,991,-87.90932141,41.9779849
CLT,UVF,992,-80.94574352,35.21074145
IAH,CRW,992,-95.33220235,29.9839236
CAE,CLT,992,-107.9917071,61.0666922
PIE,RDU,993,7.923549,45.060735
SFB,RDU,993,-81.24329603,28.7754331
PAH,ORD,993,32.0681103,8.4426062
MSY,RDU,994,-90.26430439,29.99420015
TPA,AVL,994,-82.53492762,27.9791649
IAH,TUL,994,-95.33220235,29.9839236
DEN,STL,994,-104.985798,39.740959
IAD,GSP,994,-77.45342298,38.95226625
RDU,ORD,994,-78.78723822,35.88036145
LGA,BNA,995,-8.455050948,37.13258125
SFB,MEM,995,-81.24329603,28.7754331
DFW,SAL,995,-97.04652205,32.89651945
PWM,EWR,995,-70.31441956,43.6461777
LAS,GTF,996,0.3098676,43.4697786
MCO,CTG,996,-81.3094431,28.41290355
LIR,DEN,996,4.5696516,51.131069
LAX,PVR,997,-118.4213763,33.94216755
ACA,IAH,997,-76.8205158,0.6163712
ORD,DFW,997,-87.90932141,41.9779849
PHX,MKE,997,-112.0094218,33.43290795
FLL,TLH,998,-80.15099673,26.072017
ANC,BET,998,-77.75,-9.5
PIE,GSP,999,7.923549,45.060735
MHT,EWR,999,43.292241,14.337008
AMA,PHX,1000,35.9239625,31.9515694
PHL,CMH,1001,-75.23521279,39.875018
SFB,ROC,1001,-81.24329603,28.7754331
BOS,RIC,1001,-71.01340799,42.3630236
LIT,DEN,1001,23.7499997,55.3500003
ARN,MIA,1001,-1.7888095,43.3383176
ORD,ALB,1002,-87.90932141,41.9779849
BDL,RDU,1003,-72.68501994,41.9405835
PBI,CMH,1004,99.6044376,13.0692869
BZE,DEN,1004,-88.30696912,17.53876125
RIC,BOS,1005,-82.5302254,40.776322
DCA,VPS,1006,-117.9199499,33.8063981
MSP,CZM,1006,-93.22092805,44.87801905
MIA,AMS,1006,-84.2236524,40.0580258
ORF,SFB,1007,-76.2022963,36.8946697
SFB,LIT,1007,-81.24329603,28.7754331
ORF,TPA,1007,-76.2022963,36.8946697
CUN,CVG,1007,-74.1666756,5.0000086
LRM,JFK,1007,-68.91333886,18.45180335
AVL,EWR,1008,-82.54088095,35.4364233
FLL,FNT,1008,-80.15099673,26.072017
GSP,PIE,1008,-82.21722846,34.8954456
LRD,DFW,1008,48.6304427,37.3578932
CLT,EVV,1008,-80.94574352,35.21074145
LAS,CUN,1008,0.3098676,43.4697786
MEX,PHL,1008,-99.6899716,19.4839446
MEM,EWR,1008,-89.97689467,35.04625645
ORD,RIC,1008,-87.90932141,41.9779849
BOS,FCO,1008,-71.01340799,42.3630236
YHZ,BOS,1008,-63.5095565,44.87878455
MDW,DTW,1009,16.38565411,48.2020489
ASE,PHX,1009,2.304303138,48.84813895
IND,IAD,1009,-86.1746933,40.3270127
MMH,LAX,1010,-118.8417129,37.62547265
STS,SFO,1010,-8.453010683,41.31116815
CLT,CRW,1010,-80.94574352,35.21074145
LAS,ATW,1011,0.3098676,43.4697786
EWR,BNA,1011,-74.17725485,40.68906405
RIC,PIE,1012,-82.5302254,40.776322
TUL,LAS,1012,37.3690909,53.9570701
DTW,CLT,1012,-83.35297538,42.2056991
PDX,SEA,1012,-122.5927798,45.5871326
ORF,IAD,1013,-76.2022963,36.8946697
IAD,DSS,1013,-77.45342298,38.95226625
ORD,CHS,1013,-87.90932141,41.9779849
BNA,MSP,1013,-86.68308703,36.11958985
RDU,MSY,1014,-78.78723822,35.88036145
RDU,PIE,1014,-78.78723822,35.88036145
MIA,CHS,1014,-84.2236524,40.0580258
BIS,SFB,1015,-0.130845549,51.49866515
SLC,RAP,1015,-111.9798985,40.7900661
MZT,MSP,1015,-106.2692581,23.1648301
LGA,CMH,1016,-8.455050948,37.13258125
ORD,DSM,1016,-87.90932141,41.9779849
SEA,SFO,1016,-122.3080159,47.4475673
MCO,CDG,1016,-81.3094431,28.41290355
LAS,OKC,1017,0.3098676,43.4697786
LAS,SAT,1017,0.3098676,43.4697786
SJU,STT,1018,-65.99743037,18.44319945
JFK,LAS,1018,-73.77937337,40.6429479
MSP,INL,1018,-93.22092805,44.87801905
SBN,LAS,1019,10.7979188,51.4839284
LGA,MEM,1019,-8.455050948,37.13258125
PRC,DEN,1019,104.999927,35.000074
SAN,MCO,1020,127.7965435,35.7724185
MBJ,BOS,1020,-77.9138874,18.50292595
EUG,DEN,1021,-123.2139083,44.12306815
STX,STT,1022,-64.8059209,17.69997805
LAS,RAP,1022,0.3098676,43.4697786
RDU,CUN,1022,-78.78723822,35.88036145
ORD,EWR,1022,-87.90932141,41.9779849
DCA,LIT,1023,-117.9199499,33.8063981
CLT,IAH,1023,-80.94574352,35.21074145
ATW,LAS,1024,-88.51688447,44.2573941
ORF,ORD,1024,-76.2022963,36.8946697
PIE,MEM,1025,7.923549,45.060735
BOS,YOW,1025,-71.01340799,42.3630236
TYS,ORD,1026,60.6178132,25.3590028
INL,MSP,1026,-93.40407237,48.5660857
SFB,TRI,1027,-81.24329603,28.7754331
KTN,JNU,1027,-131.7099582,55.3540143
GRR,DEN,1027,-85.5348824,42.8766147
JFK,ORH,1029,-73.77937337,40.6429479
CIU,MSP,1029,-84.4691458,46.2481556
CMH,PHL,1029,-82.89304061,39.99705605
DCA,ATL,1030,-117.9199499,33.8063981
ORD,JAN,1030,-87.90932141,41.9779849
PUJ,BOS,1030,23.0942294,45.5143154
MSP,LAN,1030,-93.22092805,44.87801905
CDG,MCO,1030,2.570769474,49.00665965
MRY,LAS,1031,73.392674,33.9056829
DTW,MBJ,1031,-83.35297538,42.2056991
ORD,LNK,1031,-87.90932141,41.9779849
GSP,DTW,1031,-82.21722846,34.8954456
CDG,LAS,1031,2.570769474,49.00665965
BUF,DTW,1032,-78.7307523,42.9402016
SAT,YYZ,1032,-7.669948126,40.77782635
ORD,CAK,1033,-87.90932141,41.9779849
PWM,IAD,1033,-70.31441956,43.6461777
LAS,FCA,1034,0.3098676,43.4697786
ORD,PBI,1034,-87.90932141,41.9779849
TUP,BNA,1034,77.339749,11.1085632
ORD,HRL,1034,-87.90932141,41.9779849
GSO,ORD,1034,-79.9435685,36.1031477
SAT,ORD,1034,-7.669948126,40.77782635
MKG,ORD,1035,80.8909959,26.8106241
SAP,JFK,1035,0.3388971,48.8944143
SDF,ORD,1036,-85.73540756,38.1716962
BWI,MCO,1036,-76.67104838,39.17452575
MSP,MSN,1037,-93.22092805,44.87801905
AUS,RDU,1037,-97.66500964,30.19348925
LAX,STS,1037,-118.4213763,33.94216755
MCN,BWI,1038,-8.127792019,41.1616546
LAX,SUN,1038,-118.4213763,33.94216755
AUS,ABQ,1039,-97.66500964,30.19348925
DUT,ANC,1039,34.6626539,40.5870573
MCO,LFT,1039,-81.3094431,28.41290355
CLT,CMI,1040,-80.94574352,35.21074145
MDE,MCO,1040,-75.42394519,6.1662143
MHT,DCA,1040,43.292241,14.337008
OKC,MDW,1040,-97.60534425,35.3848053
RSW,DFW,1041,-81.75880563,26.53294975
SBN,MSP,1042,10.7979188,51.4839284
EWR,AVL,1043,-74.17725485,40.68906405
IAG,PIE,1043,-78.95086768,43.1074871
GRR,LGA,1043,-85.5348824,42.8766147
PHX,ORF,1043,-112.0094218,33.43290795
SIT,ANC,1044,3.6959771,43.4014434
ELP,DEN,1044,6.647791836,52.88669785
IAD,DTW,1045,-77.45342298,38.95226625
VQS,SJU,1045,-65.49260791,18.13462385
LAS,LRD,1045,0.3098676,43.4697786
PBI,ORD,1045,99.6044376,13.0692869
MCO,SAN,1045,-81.3094431,28.41290355
DEN,LBF,1045,-104.985798,39.740959
EWR,ROC,1046,-74.17725485,40.68906405
GDL,SFO,1046,-8.69084102,38.2644199
MEX,SFO,1046,-99.6899716,19.4839446
RNO,DEN,1046,-119.7733319,39.4986462
MSN,PHX,1047,98.2031112,19.3927456
IAH,DAY,1047,-95.33220235,29.9839236
DEN,MAF,1047,-104.985798,39.740959
ATL,ORD,1048,-75.0000086,10.7500084
BNA,PIE,1049,-86.68308703,36.11958985
SEA,LAX,1049,-122.3080159,47.4475673
PVR,DEN,1049,-105.2533,20.6798
EWR,SMF,1050,-74.17725485,40.68906405
PIE,BNA,1050,7.923549,45.060735
TKK,GUM,1050,151.8430784,7.4619516
MSP,JAX,1050,-93.22092805,44.87801905
STL,IAD,1051,168.2936808,-45.7255555
GCM,IAH,1051,-81.35854364,19.29262115
GCM,IAD,1052,-81.35854364,19.29262115
JFK,BWI,1052,-73.77937337,40.6429479
SAV,DEN,1052,-3.522476,58.5953788
DSM,PHX,1052,-93.65927182,41.534256
SGF,DEN,1053,-93.38891406,37.24298375
TPA,LBE,1054,-82.53492762,27.9791649
BWI,MCN,1055,-76.67104838,39.17452575
FLL,CAP,1055,-80.15099673,26.072017
PIT,PBI,1055,-80.23702449,40.49178275
RDU,TTN,1055,-78.78723822,35.88036145
SEA,MCI,1055,-122.3080159,47.4475673
RIC,IAD,1055,-82.5302254,40.776322
PVR,SAN,1055,-105.2533,20.6798
JFK,IND,1056,-73.77937337,40.6429479
MKE,SLC,1056,-87.89722766,42.9465423
IAD,RIC,1056,-77.45342298,38.95226625
YOW,BOS,1056,-75.65998656,45.31596955
BHM,LGA,1057,-86.75154127,33.5635078
CLE,MSY,1057,-84.1566341,39.0678155
IAH,XNA,1057,-95.33220235,29.9839236
NRT,LAS,1057,140.3933101,35.77587145
SJU,YYZ,1057,-65.99743037,18.44319945
CLT,EWN,1057,-80.94574352,35.21074145
JAC,IAH,1058,-82.6089043,39.0131871
MIA,GEO,1058,-84.2236524,40.0580258
CHS,MIA,1058,-80.03946503,32.89929845
DGO,MDW,1059,-104.5339205,24.1263013
IAH,CRP,1060,-95.33220235,29.9839236
MSY,CLE,1060,-90.26430439,29.99420015
ALB,IAD,1060,-73.79855564,42.74801595
