Code,Lat,Lon
GLD,39.37060165,-101.6989975
COD,44.52019882,-109.0240021
HOV,62.18000031,6.074100018
\N,52.33,0.51
ISC,49.91329956,-6.291669846
SGF,37.24570084,-93.38860321
NVK,68.43689728,17.38669968
BVG,70.871399,29.034201
FBU,59.89580154,10.6171999
NSK,69.31109619,87.3321991
AAQ,45.0021019,37.34730148
JLN,37.15179825,-94.49829865
ABE,40.65209961,-75.44080353
XNA,36.281898,-94.306801
GUW,47.12189865,51.82139969
KZO,44.706902,65.592499
SBN,41.70869827,-86.31729889
BKA,55.61719894,38.06000137
\N,-11.8333,34.1667
ARH,64.60030365,40.71670151
RTW,51.56499863,46.04669952
NUX,66.06939697,76.52030182
NOJ,63.18330002,75.26999664
SCO,43.8601,51.091999
UCT,63.56689835,53.80469894
USK,66.00469971,57.36719894
PEX,65.12110138,57.13079834
NNM,67.63999939,53.12189865
PKV,57.78390121,28.39559937
KGP,62.19039917,74.53379822
KJA,56.172901,92.493301
KGF,49.67079926,73.33439636
\N,55.09170151,82.90670013
URJ,60.10329819,64.8266983
\N,39.083333,63.602222
IWA,56.93939972,40.94079971
CGQ,43.99620056,125.6849976
KIJ,37.95589828,139.1210022
JON,16.72859955,-169.5339966
SMD,41.14339828,-85.15280151
ACV,40.978101,-124.109
ATT,30.31666,-97.7666
OAJ,34.82920074,-77.61209869
TCL,33.22060013,-87.61139679
DBQ,42.40200043,-90.70950317
FDE,61.392,5.763
HHP,22.28937149,114.152153
ATD,-8.87333,161.011002
AKS,-8.70257,160.682007
BAS,-6.990745,155.886656
FRE,-8.1075,159.576996
MBU,-9.74750042,159.8390045
IRA,-10.44970036,161.897995
SCZ,-10.72029972,165.7949982
MUA,-8.327969551,157.2630005
GZO,-8.097780228,156.8639984
MNY,-7.416940212,155.5650024
RNL,-11.53390026,160.0630035
RUS,-9.86166954,160.8249969
VAO,-7.585559845,158.7310028
KGE,-7.3305,157.585
RBV,-8.168060303,157.6430054
BUA,-5.422319889,154.6730042
CMU,-6.024290085,144.970993
DAU,-9.086759567,143.2079926
GUR,-10.3114996,150.3339996
PNP,-8.80453968,148.3090057
HKN,-5.462170124,150.4049988
UNG,-6.125710011,141.2819977
KRI,-7.424379826,144.2500763
KMA,-7.963610172,145.7709961
KVG,-2.579400063,150.8079987
MDU,-6.14774,143.656998
MAS,-2.06189,147.423996
MXH,-6.363329887,143.2380066
MIS,-10.6892004,152.8379974
TIZ,-5.84499979,142.947998
TBG,-5.27861,141.225998
RAB,-4.340459824,152.3800049
VAI,-2.6926,141.3028
WBM,-5.643300056,143.8950043
LLU,60.46445,-45.56917
CNP,70.74310303,-22.65049934
JFR,61.99219894,-49.66249847
JGO,69.25118199,-53.51487637
JJU,60.71568416,-46.02991864
JSU,65.41249847,-52.93939972
JNN,60.14188398,-45.23297668
JNS,60.91728273,-46.05992317
NAQ,77.48860168,-69.38870239
JHS,66.95130157,-53.72930145
JUV,72.79019928,-56.13059998
JQA,70.73419952,-52.69620132
GRY,66.5458,-18.0173
THO,66.21849823,-15.3355999
VPN,65.72059631,-14.85060024
CUK,17.7347,-88.0325
PND,16.1024,-88.8083
YWS,50.14360046,-122.9489975
YAA,52.45249939,-125.3030014
YWM,52.56689835,-55.78469849
YFX,52.37279892,-55.6739006
YHA,52.52809906,-56.28609848
YRG,54.17969894,-58.45750046
YCK,67.0392,-126.08
YLE,63.13169861,-117.2460022
SUR,52.70859909,-88.54190063
YAX,53.8492012,-89.57939911
WNN,52.89390182,-89.28919983
YNO,52.49000168,-92.97109985
XBE,53.96559906,-91.02719879
KIF,53.01250076,-89.8553009
YOG,51.65859985,-85.90170288
YHP,52.1133,-94.2556
YKU,53.80559921,-78.91690063
ZTB,50.67440033,-59.38359833
ZLT,50.8307991,-58.9756012
NTG,32.0708,120.976
\N,7.033,-77.2
TCD,-2.867,-69.733
YAC,51.72719955,-91.82440186
YAG,48.65420151,-93.43969727
XKS,53.52470016,-88.64279938
YKG,60.02719879,-69.99919891
YAT,52.92750168,-82.43190002
\N,50.29439926,-96.01000214
YBE,59.56140137,-108.4810028
YBX,51.4435997,-57.18529892
YRF,53.68280029,-57.04190063
YCS,63.34690094,-90.73110199
YDP,56.54919815,-61.68030167
YER,56.01890182,-87.67610168
YFA,52.20140076,-81.69689941
YFH,51.56190109,-87.90779877
YMN,55.07690048,-59.18640137
YGB,49.69419861,-124.5179977
YGO,54.55889893,-94.49140167
YGT,69.36470032,-81.81610107
YGW,55.2818985,-77.76529694
YGX,56.35749817,-94.71060181
YGZ,76.42610168,-82.90920258
YQC,61.04639816,-69.61779785
CXH,49.29439926,-123.1110001
YNS,51.69110107,-76.13559723
YHO,55.44829941,-60.22859955
YHR,50.46889877,-59.63669968
YIK,62.41730118,-77.9253006
YIV,53.85720062,-94.6536026
AKV,60.8185997,-78.14859772
YKQ,51.47330093,-78.75830078
YPJ,59.29669952,-69.59970093
YLC,62.84999847,-69.88330078
YLH,52.1955986,-87.93419647
\N,46.096401,-70.714699
XGR,58.71139908,-65.99279785
YMH,52.30279922,-55.84719849
YMT,49.77190018,-74.52809906
YUD,56.53609848,-76.51830292
YNC,53.01060104,-78.83110046
YNE,53.95830154,-97.84420013
YNL,58.27669907,-104.0820007
YOH,54.93330002,-95.27890015
YPH,58.47190094,-78.07689667
YPM,51.81969833,-93.97329712
YPO,54.98809814,-85.44329834
YPW,49.83420181,-124.5
YQD,53.97140121,-101.0910034
YQN,50.18280029,-86.6964035
YRA,64.1160965,-117.3099976
YRL,51.06689835,-93.79309845
YSF,59.25030136,-105.8410034
YSK,56.53779984,-79.24669647
YST,53.84560013,-94.85189819
YTL,53.81779861,-89.89689636
YVZ,52.65579987,-94.06140137
YWP,52.9593934,-87.37486839
YXN,62.24000168,-92.59809875
YZG,62.1794014,-75.66719818
ZAC,56.08940125,-96.08920288
ILF,56.06140137,-95.61389923
ZBF,47.62969971,-65.73889923
ZEM,52.22639847,-78.52249908
ZFD,59.33440018,-107.1819992
ZGI,54.83969879,-94.07859802
ZJN,52.12060165,-101.2360001
ZKE,52.28250122,-81.67780304
MSA,53.44139862,-91.76280212
ZMT,54.02750015,-132.125
ZPB,53.89110184,-92.1964035
ZRJ,52.9435997,-91.31279755
ZSJ,53.06420135,-93.3443985
ZTM,55.86560059,-92.08139801
ZUM,53.56190109,-64.10639954
ZWL,58.10689926,-103.1719971
BLJ,35.7521019,6.308589935
CBH,31.64570045,-2.269860029
BMW,21.375,0.923888981
ELU,33.51139832,6.776790142
KMS,6.714560032,-1.590819955
HDF,53.87870026,14.15229988
HEI,54.15333176,8.901666641
HGL,54.18527985,7.915832996
SJY,62.692101,22.8323
NQT,52.91999817,-1.079169989
DSA,53.48053781,-1.010656357
CAL,55.43719864,-5.686389923
EOI,59.19060135,-2.772219896
FIE,59.53580093,-1.628059983
NRL,59.36750031,-2.434439898
PPW,59.35169983,-2.900279999
SOY,59.15530014,-2.641390085
NDY,59.25030136,-2.576669931
LWK,60.19219971,-1.243610024
WRY,59.35029984,-2.950000048
LEQ,50.102798,-5.67056
PZE,50.128101,-5.51845
VLY,53.24810028,-4.535339832
BRR,57.0228,-7.44306
CFN,55.0442009,-8.340999603
\N,53.35219955,-6.48611021
CNL,57.503502,10.2294
LKN,68.15249634,13.6093998
OSY,64.47219849,11.57859993
MQN,66.36389923,14.30140018
RVK,64.83830261,11.14610004
RET,67.52780151,12.10330009
SDN,61.83000183,6.105830193
SOG,61.156101,7.13778
SVJ,68.24330139,14.66919994
SOJ,69.78679657,20.95940018
VAW,70.35540009,31.04490089
VRY,67.654555,12.727257
BZG,53.09680176,17.97769928
LCJ,51.72190094,19.3980999
OSD,63.19440079,14.50030041
HFS,60.02009964,13.57890034
KSD,59.44469833,13.33740044
TYF,60.1576004,12.99129963
AGH,56.29610062,12.84710026
SQO,64.96089935,17.69659996
HMV,65.80609894,15.08279991
HIL,6.08333,44.7667
SHC,14.0781,38.2725
VNT,57.35779953,21.5442009
QRA,-26.24250031,28.15119934
MQP,-25.38319969,31.10560036
AAM,-24.81809998,31.54459953
MBD,-25.79840088,25.54800034
GNZ,-21.69249916,21.65810013
ORP,-21.266701,25.3167
SWX,-18.37389946,21.83259964
TLD,-22.18919945,29.12689972
DIS,-4.20635,12.6599
CIP,-13.55830002,32.58720016
\N,33.79000092,-118.052002
YVA,-11.71080017,43.2439003
WAQ,-18.701273,44.614921
JVA,-18.80501,45.273467
BMD,-19.68670082,44.54190063
MXT,-18.049999,44.033001
TVA,-17.850083,44.920467
WTA,-17.47610092,43.97280121
WTS,-18.759677,46.054065
WAM,-17.795378,48.442583
WPB,-15.584286,47.623587
\N,-13.645705,48.459427
DWB,-16.10169,45.358837
WMP,-16.07226934,47.64416456
\N,28.61499977,-80.69450378
WMA,-15.833049,48.833284
MJA,-21.426105,44.316509
CBT,-12.4792,13.4869
DUE,-7.400889874,20.81850052
VPE,-17.0435009,15.68379974
MSZ,-15.26119995,12.14680004
KOU,-1.184610009,12.44130039
MJL,-1.84513998,11.05669975
TCH,-2.849999905,11.0170002
VPY,-19.15130043,33.42900085
JCA,43.536,7.03736
SRH,9.14444,18.374399
CMK,-14.30690002,35.13249969
LUD,-26.68740082,15.24289989
OND,-17.878201,15.9526
OMD,-28.5847,16.446699
SWP,-22.66189957,14.56809998
ERS,-22.61219978,17.08040047
BOA,-5.854000092,13.06400013
MAT,-5.799610138,13.44040012
INO,-1.947219968,18.28580093
NIO,-2.717499971,17.68470001
KRZ,-1.434999943,19.02400017
BSU,1.224720001,19.78890038
TSH,-6.43833,20.794701
LJA,-3.417000055,23.45000076
PFR,-4.329919,20.590124
GAX,-2.71016,9.96062
FOA,60.121,-2.052
OUK,60.4252,-0.75
PSV,60.3217,-1.69306
GMZ,28.02960014,-17.21459961
CRU,12.4761,-61.4728
JCU,35.8969,-5.29908
BTE,7.532420158,-12.51889992
KBS,7.944399834,-11.76099968
KEN,7.891290188,-11.17660046
OXB,11.89480019,-15.65369987
JGR,61.2333,-48.1
QCU,68.75,-52.3333
QFI,68.7,-52.9667
SMW,26.7318,-11.6847
VIL,23.7183,-15.932
ESU,31.39749908,-9.681670189
EUN,27.151699,-13.2192
NDR,34.98880005,-3.028209925
RAI,14.92450047,-23.49349976
SFL,14.88500023,-24.47999954
BCO,5.78287,36.562
BEI,9.386389732,34.52190018
DSE,11.08250046,39.71139908
DEM,8.553999901,34.85800171
GDE,5.935130119,43.57860184
GOR,8.1614,35.5529
ABK,6.734,44.252998
MTF,6.9571,35.5547
TIE,7.2024,35.415
ALU,11.9582,50.748
BSA,11.27530003,49.1493988
MGQ,2.01444006,45.30469894
GLK,6.780829906,47.45470047
BUO,9.5275,45.5549
AAC,31.07329941,33.83580017
ATZ,27.04649925,31.01199913
ASV,-2.645050049,37.25310135
LKG,4.204120159,34.34820175
MYD,-3.229310036,40.10169983
NYK,-0.062398899,37.041008
SRX,31.06349945,16.59499931
TOB,31.861,23.907
MJI,32.89410019,13.27600002
LAQ,32.7887001,21.96430016
ATB,17.71034431,34.05701828
UYL,12.05350018,24.95619965
PZU,19.43359947,37.23410034
BKZ,-1.332,31.8212
TKQ,-4.8862,29.6709
LDI,-9.85111,39.757801
MUZ,-1.503,33.8021
SHY,-3.6093,33.5035
TBO,-5.07638979,32.83330154
RUA,3.049999952,30.91699982
ULU,2.805560112,32.27180099
DIU,20.71310043,70.9210968
\N,26.9487,56.2688
TQR,42.1025,15.488
ABR,45.44910049,-98.42179871
ABY,31.53549957,-84.19450378
AHN,33.94860077,-83.32630157
ALM,32.83990097,-105.9909973
ALO,42.55709839,-92.40029907
ALW,46.09489822,-118.288002
APN,45.0780983,-83.56030273
ATY,44.91400146,-97.15470123
BFD,41.80310059,-78.64009857
BFF,41.87400055,-103.5960007
BKW,37.78730011,-81.12419891
BQK,31.25880051,-81.46649933
BRL,40.78319931,-91.12550354
CEC,41.78020096,-124.2369995
CGI,37.22529984,-89.57080078
CIU,46.25080109,-84.47239685
CKB,39.29660034,-80.22810364
CLM,48.12020111,-123.5
CMX,47.16839981,-88.4890976
DDC,37.76340103,-99.96559906
DUJ,41.17829895,-78.8986969
EAU,44.86579895,-91.48429871
EKO,40.82490158,-115.7919998
EWB,41.67610168,-70.95690155
FAY,34.99119949,-78.88030243
GGW,48.212502,-106.614998
GRI,40.96749878,-98.30960083
HOT,34.47800064,-93.09619904
HTS,38.36669922,-82.55799866
KIO,5.644515,169.119507
IRK,40.09349823,-92.54489899
JMS,46.92969894,-98.67819977
LAR,41.31209946,-105.6750031
LBE,40.27590179,-79.40480042
LBF,41.12620163,-100.6839981
LEB,43.62609863,-72.30419922
LMT,42.156101,-121.733002
LNS,40.12170029,-76.2960968
LWT,47.04930115,-109.4670029
LYH,37.3266983,-79.20040131
MKG,43.16949844,-86.23819733
MLS,46.4280014,-105.8860016
MSL,34.74530029,-87.61019897
OTH,43.417099,-124.2460022
OWB,37.74010086,-87.16680145
PIB,31.46710014,-89.33709717
PIH,42.90980148,-112.5960007
PIR,44.38270187,-100.2860031
PLN,45.57089996,-84.79669952
PSM,43.07789993,-70.82330322
RDG,40.37850189,-75.96520233
RHI,45.63119888,-89.46749878
RKS,41.5942,-109.065001
RUT,43.52939987,-72.94960022
SBP,35.23680115,-120.6419983
SHR,44.76919937,-106.9800034
SLK,44.38529968,-74.20619965
SLN,38.79100037,-97.65219879
SMX,34.89889908,-120.4570007
TUP,34.26810074,-88.76989746
UIN,39.94269943,-91.19460297
VCT,28.8526001,-96.91850281
VLD,30.78249931,-83.27670288
WRL,43.96569824,-107.9509964
KWY,-1.96056,41.2975
YKM,46.56819916,-120.5439987
ECN,35.15470123,33.49610138
RJL,42.46095349,-2.322235107
IDY,46.71860123,-2.391109943
ANE,47.560299,-0.312222
LTT,43.205399,6.482
JSY,37.42279816,24.95089912
PEV,45.990898,18.240996
\N,47.624401,17.813601
SOB,46.686391,17.159084
AOT,45.738499,7.36872
QSR,40.620399,14.9113
CVU,39.671501,-31.1136
BNX,44.94139862,17.29750061
USQ,38.68149948,29.47170067
KSY,40.56219864,43.11500168
SFQ,37.09429932,38.8470993
KCM,37.53882599,36.95352173
AJI,39.65454102,43.02597809
ADF,37.73139954,38.46889877
ISE,37.85540009,30.36840057
EDO,39.55459976,27.01379967
SZF,41.254501,36.567101
MRA,32.325,15.061
QUB,26.5675,12.8231
ILZ,49.23149872,18.6135006
GDT,21.44449997,-71.14230347
MDS,21.82602,-71.8025
SLX,21.33300018,-71.19999695
AZS,19.2670002,-69.74199677
JBQ,18.57250023,-69.98560333
PBR,15.7309,-88.583801
AAZ,14.8656,-91.501999
UTK,11.222,169.852005
AIM,10.2168,169.983
AUL,8.14528,171.173
BII,11.5225,165.565
JAT,7.45235,168.552
JEJ,7.56535,168.962
KBT,8.90056,170.844
LIK,9.82316,169.308
MAV,8.70444,171.23
MJB,10.2833,170.883
MJE,7.833,168.167
NDK,5.63167,168.125
RNP,11.1572,166.887
UIT,5.90924,169.637
WJA,7.083,171.133
WTE,9.46667,170.233
WTO,10.1733,166.003
AHS,15.4722,-84.352203
PEU,15.2622,-83.781197
MIJ,6.08333,171.733002
CYW,20.546,-100.887001
CUA,25.05380058,-111.6149979
GUB,28.0261,-114.024002
JAL,19.47509956,-96.79750061
CTD,7.987840176,-80.40969849
ONX,9.356639862,-79.86740112
JQE,7.517779827,-78.15720367
PLP,8.406669617,-78.14170074
TTQ,10.42,-83.6095
BCL,10.76869965,-83.58560181
\N,10.35569954,-85.85289764
PBP,9.856109619,-85.3707962
PJM,8.533329964,-83.30000305
SYQ,9.957050323,-84.13980103
\N,9.87,-85.48
JEE,18.66309929,-74.17030334
PAX,19.93359947,-72.84860229
\N,22.51320076,-78.51100159
TND,21.78829956,-79.99720001
SCX,16.2126,-95.2016
LBP,3.18495,115.454
COX,24.158701,-77.589798
ATC,24.6294,-75.673797
TBI,24.3153,-75.452301
CRI,22.74559975,-74.18240356
PID,25.08300018,-77.30000305
AIU,-19.96780014,-158.1190033
MGS,-21.89598656,-157.906662
MHX,-10.3767004,-161.0019989
MUK,-20.13610077,-157.3450012
MOI,-19.84250069,-157.7030029
PYE,-9.014369965,-158.0324097
ICI,-17.74329948,-179.3419952
PTF,-17.7779007,177.1970062
KDV,-19.05809975,178.1569977
MNF,-17.67309952,177.0980072
MFJ,-18.56669998,179.951004
NGI,-18.11560059,179.3399963
LKB,-18.19919968,-178.8170013
LBS,-16.4666996,179.3399963
TVU,-16.69059944,-179.8769989
KXF,-17.3458004,179.4219971
RTA,-12.48250008,177.0709991
SVU,-16.80279922,179.3410034
EUA,-21.37829971,-174.9579926
HPA,-19.77700043,-174.3410034
NFO,-15.57079983,-175.6329956
NTT,-15.977297,-173.791089
VBV,-17.2689991,-178.9759979
IUE,-19.07903099,-169.9255981
FUT,-14.31140041,-178.0659943
MWP,28,85.333
MXS,-13.74230003,-172.2579956
APK,-15.5736,-146.414993
AHE,-14.42809963,-146.2570038
AUQ,-9.768790245,-139.0110016
UAP,-9.35167,-140.078003
UAH,-8.93611,-139.552002
MTV,-13.66600037,167.7120056
SLH,-13.85169983,167.5370026
TOH,-13.32800007,166.6380005
EAE,-17.09029961,168.3430023
CCV,-16.264999,167.923996
LOD,-15.30669975,167.9669952
SSR,-15.4708004,168.1519928
PBJ,-16.43899918,168.2570038
LPM,-16.4611228,167.829253
LNB,-16.58419991,168.1589966
MWF,-15,168.0829926
LNE,-15.86559963,168.1719971
NUS,-16.0797,167.401001
ZGU,-14.21809959,167.5870056
RCL,-15.47200012,167.8350067
SON,-15.50500011,167.2200012
TGH,-16.89109993,168.5509949
ULB,-16.3297,168.3011
VLS,-16.79610062,168.177002
SWJ,-16.4864,167.4472
OLJ,-14.88169956,166.5579987
AUY,-20.24920082,169.7709961
AWD,-19.2346,169.6009
DLY,-18.76939964,169.0010071
FTA,-19.51639938,170.2319946
IPA,-18.856389,169.283333
TGJ,-21.09609985,167.8040009
BMY,-19.72060013,163.6609955
ILP,-22.58889961,167.4559937
FBD,37.121101,70.518097
\N,24.5,44.40000153
AJF,29.78510094,40.09999847
WAE,20.50429916,45.19960022
KHD,33.4353981,48.28290176
BXR,29.08419991,58.45000076
RJN,30.29770088,56.05110168
BJB,37.49300003,57.30820084
AFZ,36.16809845,57.59519958
NSH,36.66329956,51.46469879
SRY,36.63579941,53.1935997
LRR,27.67469978,54.38330078
ADU,38.32569885,48.42440033
OMH,37.66809845,45.06869888
AAN,24.26169968,55.60919952
BNP,32.9729,70.527901
BHV,29.34810066,71.71800232
CJL,35.88660049,71.80059814
DBA,28.87829971,64.39980316
DEA,29.96100044,70.48590088
DSK,31.90940094,70.89659882
JIW,25.06780052,61.80540085
HDD,25.3181,68.366096
KDD,27.79059982,66.64730072
ORW,25.27470016,64.58599854
PAJ,33.90209961,70.07160187
KDU,35.33549881,75.53600311
SYW,26.47310066,67.71720123
TUK,25.9864006,63.03020096
ISU,35.5617485,45.31673813
KAC,37.02059937,41.19139862
GXF,15.96609974,48.78829956
BFQ,7.583,-78.2
ELE,8.133,-77.7
OTD,8.62876,-79.0347
SAX,8.017,-78.2
ADK,51.87799835,-176.6459961
GST,58.4253006,-135.7070007
SGY,59.46009827,-135.3159943
HCR,62.18830109,-159.7749939
HNS,59.24380112,-135.5240021
KLG,61.53630066,-160.3410034
MCG,62.95289993,-155.6060028
MOU,62.09540176,-163.6820068
ANI,61.58160019,-159.5429993
VAK,61.5409,-165.6005
WRG,56.48429871,-132.3699951
ATP,-3.18985,142.43
GMI,-6.27111,150.331
IHU,-7.89756,145.396
IIS,-4.49972,154.226
JAQ,-5.6525,151.507
KDR,-6.183,149.533
KKD,-8.88468,147.731
KUY,-7.42035,143.122
LMY,-7.00992,141.494
LNV,-3.04361,152.629
LSA,-8.50582,151.081
OBX,-7.583,141.317
OPU,-8.050000191,142.9329987
SKC,-8.033,141.717
TFI,-9.07595,149.32
UKU,-3.667,142.483
VMU,-7.496860027,144.8199005
WPM,-8.78822,142.882
ENI,11.202,119.417
LUP,21.21100044,-156.973999
ENT,11.34070015,162.3280029
LZN,26.1598,119.958
HCN,22.04109955,120.7300034
MFK,26.224199,120.002998
KUH,43.04100037,144.1929932
OKD,43.117447,141.38134
HSG,33.14970016,130.302002
NKM,35.25500107,136.923996
IWJ,34.67639923,131.7899933
FKS,37.22740173,140.4309998
ONJ,40.19189835,140.3710022
SYO,38.81219864,139.7870026
MYE,34.07360077,139.5599976
KUV,35.90380096,126.6159973
MPK,34.75889969,126.3799973
WJU,37.441201,127.963858
YNY,38.061298,128.669006
HIN,35.088591,128.071747
CJJ,36.717008,127.498741
SFS,14.79440022,120.2710037
CYU,10.85809994,121.0690002
\N,6.106440067,125.2350006
CGM,9.253520012,124.7070007
JOL,6.05366993,121.0110016
TWT,5.046991,119.742996
SUG,9.755838326,125.4809475
TDG,9.072110176,126.1709976
WNP,13.5848999,123.2699966
BSO,20.4513,121.980003
SFE,16.59560013,120.3030014
TUG,17.64336768,121.7331505
VRC,13.5763998,124.2060013
CYP,12.07269955,124.5449982
CRM,12.5024004,124.6360016
MBT,12.369682,123.630095
RXS,11.59770012,122.7519989
TTG,-22.6196003,-63.79370117
LHS,-46.53829956,-68.96530151
OES,-40.7512,-65.0343
ING,-50.336102,-72.248596
GGS,-48.7831,-70.150002
SST,-36.5423,-56.7218
NEC,-38.4831,-58.8172
JDO,-7.218959808,-39.27009964
LEC,-12.4822998,-41.27700043
MEA,-22.34300041,-41.76599884
MII,-22.19689941,-49.92639923
VDC,-14.86279964,-40.86309814
RIA,-29.711399,-53.688202
TOW,-24.6863,-53.697498
ESR,-26.31110001,-69.76519775
ZPC,-39.2928009,-71.91590118
SOD,-23.478001,-47.490002
SCY,-0.910206,-89.617401
LOH,-3.99589,-79.371902
ESM,0.978519022,-79.62660217
PSY,-51.68569946,-57.77759933
CRC,4.75818,-75.9557
\N,2.1464,-75.6944
LQM,-0.182278,-74.7708
LPD,-1.32861,-69.5797
NQU,5.6964,-77.2806
PDA,3.85353,-67.9062
EYP,5.31911,-72.384
GYA,-10.82059956,-65.34559631
PUR,-11.107663,-67.551155
RIB,-11,-66
REY,-14.3044,-67.353401
SRJ,-14.85919952,-66.73750305
ORG,5.81108,-55.190701
MVS,-18.0489006,-39.86420059
BXX,9.933,43.15
GTA,-8.75,158.2
\N,-3.916860104,-70.5082016
CJA,-7.139180183,-78.48940277
HUU,-9.878809929,-76.20480347
NZC,-14.85400009,-74.96150208
SRA,-27.9067,-54.520401
\N,-34.91699982,-54.91699982
MYC,10.24997807,-67.64942169
VIG,8.624139,-71.672668
JPR,-10.87080002,-61.8465004
BBQ,17.635799,-61.828602
DSD,16.296902,-61.0844
BBR,16.01329994,-61.74219894
SFC,16.25779915,-61.26250076
GBJ,15.86870003,-61.27000046
NEV,17.20569992,-62.58990097
VIJ,18.44639969,-64.42749786
BQU,12.98840046,-61.26200104
UNI,12.60013485,-61.41194534
KOV,53.329102,69.594597
PPK,54.77470016,69.18389893
DZN,47.708302,67.733299
UKK,50.03659821,82.49420166
KSN,53.20690155,63.5503006
KVD,40.73770142,46.31760025
NAJ,39.18880081,45.45840073
NER,56.91389847,124.9140015
PYJ,66.40039825,112.0299988
CKH,70.62310028,147.9019928
CYX,68.74060059,161.3379974
IKS,71.6977005,128.9029999
OYG,3.633,31.75
KXK,50.4090004,136.9340057
DYR,64.734902,177.740997
OHO,59.4100647,143.0565033
UJE,8.928059578,165.7619934
MPW,47.0760994,37.44960022
VSG,48.41740036,39.37409973
OZH,47.86700058,35.31570053
KWG,48.04330063,33.20999908
HRK,49.92480087,36.29000092
IFO,48.88420105,24.68610001
CWC,48.25930023,25.98080063
RWN,50.60710144,26.14159966
UDJ,48.63430023,22.26339912
